language,file,channel,termid,term,ref_bt,ref_et,sys_bt,sys_et,sys_score,sys_decision,alignment
swahili,BABEL_OP2_202_60650_20131126_234235_inLine,1,KW202-00263,huna,,,498.24,498.45,0.00379080271855,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_outLine,1,KW202-00263,huna,,,27.24,27.51,0.00284543085735,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_outLine,1,KW202-00263,huna,,,259.02,259.8,0.00197272754966,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_outLine,1,KW202-00263,huna,,,52.6,52.84,0.00386879245096,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_outLine,1,KW202-00263,huna,,,243.21,243.47,0.00190110782065,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00263,huna,,,173.17,174.1,0.00309320600952,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00263,huna,,,204.11,204.33,0.00324889437204,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00263,huna,,,304.94,305.47,0.00317491585816,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00263,huna,,,305.47,305.64,0.00145144893861,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00263,huna,,,334.8,335.03,0.00400683059574,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00263,huna,,,451.26,451.54,0.0019345332148,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00263,huna,,,570.87,571.32,0.00401025104783,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00263,huna,,,571.32,571.86,0.00339232219039,YES,FA
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00263,huna,,,452.14,452.41,0.000852283337135,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_outLine,1,KW202-00263,huna,,,114.3,114.78,0.00190044427863,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_outLine,1,KW202-00263,huna,,,390.96,391.19,0.00323805937299,YES,FA
swahili,BABEL_OP2_202_55902_20140121_230205_outLine,1,KW202-00263,huna,,,24.09,24.39,0.00136266701631,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,161.58,161.8,0.0036753635307,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,176.68,176.86,0.00285650558772,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,223.01,223.2,0.00403062820922,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,370.37,370.63,0.00335982147415,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,377.31,377.94,0.00366647206763,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,378.82,379.1,0.00417016895561,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,459.85,460.49,0.00249150610562,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,466.02,466.22,0.00185396208988,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,488.37,488.68,0.00312440532722,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,489.01,489.27,0.00397694551933,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,560.41,560.66,0.00218072014703,YES,FA
swahili,BABEL_OP2_202_15420_20140210_010333_outLine,1,KW202-00263,huna,,,566.65,566.89,0.00412239821107,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00263,huna,,,461.29,461.55,0.00146285329952,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00263,huna,,,466.61,466.9,0.001076967227,YES,FA
swahili,BABEL_OP2_202_82637_20121227_193227_outLine,1,KW202-00263,huna,,,51.35,51.73,0.00105778872216,YES,FA
swahili,BABEL_OP2_202_82637_20121227_193227_outLine,1,KW202-00263,huna,,,54.32,54.6,0.00414226166251,YES,FA
swahili,BABEL_OP2_202_82637_20121227_193227_outLine,1,KW202-00263,huna,,,56.84,57.05,0.00412667912733,YES,FA
swahili,BABEL_OP2_202_82637_20121227_193227_outLine,1,KW202-00263,huna,,,271.41,271.62,0.00147568320555,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_inLine,1,KW202-00263,huna,,,221.07,221.43,0.00341066163564,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_inLine,1,KW202-00263,huna,,,173.61,173.89,0.0027302271199,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00263,huna,,,224.45,224.71,0.00387426346194,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00263,huna,,,302.88,303.14,0.00412616541738,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00263,huna,,,419.71,419.87,0.000725058786826,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00263,huna,,,470.5,471.08,0.00141141380975,YES,FA
swahili,BABEL_OP2_202_34197_20121228_201800_inLine,1,KW202-00263,huna,,,484.04,484.31,0.00192092418201,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_inLine,1,KW202-00263,huna,,,144.62,144.83,0.00376536979505,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_inLine,1,KW202-00263,huna,,,247.76,247.99,0.00178045875771,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_inLine,1,KW202-00263,huna,,,414.98,415.29,0.0014171930467,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_outLine,1,KW202-00263,huna,,,16.27,16.84,0.00241814404369,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_outLine,1,KW202-00263,huna,,,160.15,160.37,0.00120568153617,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_outLine,1,KW202-00263,huna,,,142.28,142.45,0.000763518538499,YES,FA
swahili,BABEL_OP2_202_88260_20130227_194941_outLine,1,KW202-00263,huna,,,94.65,95.02,0.00309396801262,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00263,huna,,,197.34,197.63,0.00319938985642,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00263,huna,,,473.56,474.22,0.00106351658811,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00263,huna,,,422.95,423.15,0.000766189830245,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00263,huna,,,37.88,38.9,0.00409705946773,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00263,huna,,,38.9,39.61,0.00326684853483,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00263,huna,,,39.61,39.86,0.00321323862052,YES,FA
swahili,BABEL_OP2_202_29633_20131009_175514_inLine,1,KW202-00263,huna,,,374.11,374.32,0.0023494010904,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_outLine,1,KW202-00263,huna,,,213.88,214.1,0.00401829917039,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_outLine,1,KW202-00263,huna,,,569.43,569.61,0.00317535251162,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_inLine,1,KW202-00263,huna,,,599.16,599.48,0.00416554556605,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_outLine,1,KW202-00263,huna,,,91.71,92.35,0.00123742881115,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_outLine,1,KW202-00263,huna,,,93.23,93.47,0.00276913636778,YES,FA
swahili,BABEL_OP2_202_55042_20131217_033729_outLine,1,KW202-00263,huna,,,544.67,544.87,0.00358702254277,YES,FA
swahili,BABEL_OP2_202_66822_20130219_222318_outLine,1,KW202-00263,huna,,,95.7,95.87,0.00283449311631,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_outLine,1,KW202-00263,huna,,,445.78,445.96,0.00379939879839,YES,FA
swahili,BABEL_OP2_202_73819_20130911_163458_outLine,1,KW202-00263,huna,,,42.16,42.48,0.00407291938095,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_outLine,1,KW202-00263,huna,,,49.47,49.76,0.00317978754087,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_outLine,1,KW202-00263,huna,,,137.67,137.96,0.00278013832257,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_outLine,1,KW202-00263,huna,,,344.62,344.98,0.00243131642302,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_outLine,1,KW202-00263,huna,,,345.75,346.07,0.0022432686145,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_outLine,1,KW202-00263,huna,,,477.85,478.21,0.00369736315936,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00263,huna,,,196.25,196.43,0.00365835973132,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00263,huna,,,239.32,239.54,0.00125697547478,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00263,huna,,,418.79,419.01,0.00378306710287,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00263,huna,,,514.77,515.48,0.00346421161713,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00263,huna,,,525.36,525.6,0.00392787337625,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00263,huna,,,125.69,125.91,0.00143743321878,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00263,huna,,,251.12,251.31,0.00415065225838,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00263,huna,,,324.49,324.7,0.00146092688721,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00263,huna,,,357.65,357.85,0.00289490968748,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00263,huna,,,506.31,506.83,0.00252381418063,YES,FA
swahili,BABEL_OP2_202_33273_20130219_224915_inLine,1,KW202-00263,huna,,,245.1,245.33,0.00177884057137,YES,FA
swahili,BABEL_OP2_202_55106_20131215_030617_inLine,1,KW202-00263,huna,,,371.85,372.13,0.00208619323511,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00263,huna,,,305.15,305.4,0.00417787460487,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00263,huna,,,307.64,307.95,0.0036975600815,YES,FA
swahili,BABEL_OP2_202_25085_20140219_185114_inLine,1,KW202-00263,huna,,,400.59,401.24,0.00381440340988,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,105.28,105.67,0.00245174067449,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,180.04,180.42,0.00416023722989,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,180.42,180.84,0.00362609874639,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,180.84,181.17,0.00347629236281,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,181.17,181.56,0.00372764208006,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,183.22,183.98,0.00377742485524,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,184.48,184.76,0.004166059276,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,237.1,238.36,0.00139366941186,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,238.36,238.78,0.0037655410317,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,267.59,267.85,0.00159092119034,YES,FA
swahili,BABEL_OP2_202_72040_20131002_213605_inLine,1,KW202-00263,huna,,,531.81,532.22,0.003835970666,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00263,huna,,,318.39,319.02,0.00386113389177,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00263,huna,,,320.13,320.42,0.00412976138704,YES,FA
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00263,huna,,,591.58,591.91,0.00115825754585,YES,FA
swahili,BABEL_OP2_202_66177_20140201_213827_outLine,1,KW202-00263,huna,,,439.32,439.57,0.00210252064973,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00263,huna,,,315.96,316.25,0.000977572913293,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00263,huna,,,323.56,323.82,0.00209834247546,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00263,huna,,,327.87,328.11,0.00380346138792,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00263,huna,,,421.04,421.32,0.00355475727693,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00263,huna,,,456.59,456.85,0.00375659819763,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00263,huna,,,280.04,280.32,0.00330057359312,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00263,huna,,,365.68,366.05,0.00416040846654,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00263,huna,,,430.52,430.81,0.00325986207949,YES,FA
swahili,BABEL_OP2_202_25242_20131203_015232_outLine,1,KW202-00263,huna,,,495.82,496.05,0.00378068263251,YES,FA
swahili,BABEL_OP2_202_38588_20130228_211322_inLine,1,KW202-00263,huna,,,440.53,440.84,0.00106350374537,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00263,huna,,,315.97,316.3,0.00338780582373,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00263,huna,,,366.93,367.18,0.00384339377479,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00263,huna,,,375.78,376.08,0.0033772662079,YES,FA
swahili,BABEL_OP2_202_39893_20140115_023429_inLine,1,KW202-00263,huna,,,518.71,518.91,0.00328145930202,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_outLine,1,KW202-00263,huna,,,484.28,484.67,0.00187520399636,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_outLine,1,KW202-00263,huna,,,235.46,235.7,0.0038016634031,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_outLine,1,KW202-00263,huna,,,452.18,452.47,0.00283293486279,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_outLine,1,KW202-00263,huna,,,456.26,456.5,0.00347964860116,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_outLine,1,KW202-00263,huna,,,459.27,459.51,0.00312849360225,YES,FA
swahili,BABEL_OP2_202_73301_20140226_185528_outLine,1,KW202-00263,huna,,,562.58,563.04,0.00237768510412,YES,FA
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00263,huna,,,341.61,342.44,0.00152244793477,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00263,huna,,,575.06,576.22,0.00105277576922,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00263,huna,,,576.22,576.56,0.00241074233948,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00263,huna,,,278.04,278.27,0.00148680502599,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00263,huna,,,307.08,307.33,0.00150490902085,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00263,huna,,,329.1,329.39,0.000693726760725,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00263,huna,,,45.58,45.86,0.002284446748,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00263,huna,,,182.64,183.35,0.0011622473598,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_outLine,1,KW202-00263,huna,,,187.04,187.49,0.00209521740659,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_inLine,1,KW202-00263,huna,,,49.47,49.69,0.00328082572642,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_inLine,1,KW202-00263,huna,,,165.81,166.05,0.00228942545361,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_inLine,1,KW202-00263,huna,,,182.82,183.05,0.00134789785521,YES,FA
swahili,BABEL_OP2_202_59549_20131003_204655_inLine,1,KW202-00263,huna,,,198.25,198.51,0.00135421648761,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00263,huna,,,41.27,41.5,0.00388473458311,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00263,huna,,,51.83,52.39,0.00290575752928,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00263,huna,,,110.81,111.04,0.00270186176877,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00263,huna,,,116.56,116.84,0.00193053911993,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00263,huna,,,331.11,331.34,0.00345568831286,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00263,huna,,,332.26,332.54,0.00404603950775,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00263,huna,,,335.05,335.3,0.00347322722677,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00263,huna,,,413.39,413.7,0.00296572460424,YES,FA
swahili,BABEL_OP2_202_17115_20140218_210921_outLine,1,KW202-00263,huna,,,583.46,583.75,0.00417051142891,YES,FA
swahili,BABEL_OP2_202_46681_20130109_191412_inLine,1,KW202-00263,huna,,,410.21,410.49,0.00327238375955,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00263,huna,,,83.63,83.85,0.00372235086756,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00263,huna,,,123.36,123.52,0.00263079855887,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00263,huna,,,153.22,153.43,0.00307555579179,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00263,huna,,,43.99,44.31,0.00415578935789,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00263,huna,,,307.33,307.62,0.00384237919764,YES,FA
swahili,BABEL_OP2_202_46169_20131128_183232_inLine,1,KW202-00263,huna,,,337.33,337.58,0.00369939659458,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_outLine,1,KW202-00263,huna,,,259.54,259.84,0.00388692213131,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_outLine,1,KW202-00263,huna,,,416.81,417.04,0.00271633126572,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_outLine,1,KW202-00263,huna,,,570.72,571.03,0.00106569985541,YES,FA
swahili,BABEL_OP2_202_84177_20131208_021104_outLine,1,KW202-00263,huna,,,152.81,153.02,0.000855652418231,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00263,huna,,,87.86,88.35,0.00089180475604,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00263,huna,,,275.24,275.5,0.0036390827654,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00263,huna,,,278.51,278.76,0.00413695332635,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00263,huna,,,351.5,351.85,0.00147397083905,YES,FA
swahili,BABEL_OP2_202_63484_20140128_234153_outLine,1,KW202-00264,akina dan,147.43,148.1000,147.49,148.14,1.0,YES,CORR
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00265,kidato cha,519.54,520.0400,,,,,MISS
swahili,BABEL_OP2_202_90080_20140319_222809_outLine,1,KW202-00265,kidato cha,41.99,42.5100,,,,,MISS
swahili,BABEL_OP2_202_18766_20140218_222017_inLine,1,KW202-00265,kidato cha,521.99,522.3300,,,,,MISS
swahili,BABEL_OP2_202_27478_20140209_224101_inLine,1,KW202-00265,kidato cha,83.03,83.6900,83.02,83.65,1.0,YES,CORR
swahili,BABEL_OP2_202_68384_20131031_003533_inLine,1,KW202-00265,kidato cha,93.22,94.1100,,,,,MISS
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00266,meet him,593.08,593.4100,,,,,MISS
swahili,BABEL_OP2_202_27478_20140209_224101_outLine,1,KW202-00266,meet him,,,19.14,19.64,0.148700952046,YES,FA
swahili,BABEL_OP2_202_98311_20130109_195922_inLine,1,KW202-00266,meet him,,,123.92,124.51,0.0903742799633,YES,FA
swahili,BABEL_OP2_202_53957_20131031_012125_inLine,1,KW202-00266,meet him,,,290.15,291.1,0.368412574064,YES,FA
swahili,BABEL_OP2_202_82637_20121227_193227_inLine,1,KW202-00266,meet him,,,236.88,237.86,0.392512193927,YES,FA
swahili,BABEL_OP2_202_34197_20121228_201800_inLine,1,KW202-00267,unacheka,267.80,268.3400,267.79,268.36,0.146270151127,YES,CORR
swahili,BABEL_OP2_202_84177_20131208_021104_inLine,1,KW202-00267,unacheka,221.65,222.5100,221.62,222.31,0.167417414807,YES,CORR
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00267,unacheka,490.09,490.5600,490.06,490.57,0.188424842714,YES,CORR
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00267,unacheka,588.14,588.6000,588.14,588.63,0.170221469736,YES,CORR
swahili,BABEL_OP2_202_59549_20131003_204655_outLine,1,KW202-00267,unacheka,,,121.86,122.52,0.0551858792136,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_inLine,1,KW202-00267,unacheka,,,115.68,116.46,0.0751445388143,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_inLine,1,KW202-00267,unacheka,,,485.52,486.06,0.0810948986596,YES,FA
swahili,BABEL_OP2_202_59549_20131003_203701_inLine,1,KW202-00267,unacheka,,,83.13,83.63,0.116240804929,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00268,anatafuta,513.42,513.8300,,,,,MISS
swahili,BABEL_OP2_202_15420_20140210_010333_inLine,1,KW202-00268,anatafuta,,,422.04,422.59,0.160337398475,YES,FA
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00268,anatafuta,,,488.44,488.93,0.350999808418,YES,FA
swahili,BABEL_OP2_202_54046_20140121_184347_outLine,1,KW202-00268,anatafuta,,,386.76,387.26,0.201070713186,YES,FA
swahili,BABEL_OP2_202_61440_20140128_015556_inLine,1,KW202-00268,anatafuta,,,572.13,572.68,0.28759207992,YES,FA
swahili,BABEL_OP2_202_45459_20131012_022245_inLine,1,KW202-00269,inaweza fanya,547.12,547.5500,,,,,MISS
swahili,BABEL_OP2_202_55902_20140121_230205_inLine,1,KW202-00269,inaweza fanya,,,179.05,179.87,1.0,YES,FA
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00270,janet patly,374.51,375.6500,,,,,MISS
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00270,janet patly,,,496.59,497.51,0.57335511667,YES,FA
swahili,BABEL_OP2_202_14814_20140205_210842_outLine,1,KW202-00270,janet patly,,,497.05,497.85,0.42664488333,YES,FA
swahili,BABEL_OP2_202_47405_20131215_233528_outLine,1,KW202-00271,akalia akalia,219.84,220.6500,219.83,220.68,1.0,YES,CORR
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00272,unanisikia unanisikia,496.10,497.8700,496.1,497.85,0.499209358793,YES,CORR
swahili,BABEL_OP2_202_63604_20121231_193706_inLine,1,KW202-00272,unanisikia unanisikia,,,350.74,351.93,0.500790641207,YES,FA
swahili,BABEL_OP2_202_46681_20130109_191412_outLine,1,KW202-00273,nitafute,253.18,254.2400,,,,,MISS
swahili,BABEL_OP2_202_10524_20131009_200043_inLine,1,KW202-00273,nitafute,461.99,462.6800,,,,,MISS
swahili,BABEL_OP2_202_77990_20131007_063102_inLine,1,KW202-00273,nitafute,94.07,94.4300,,,,,MISS
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00273,nitafute,468.03,468.4500,,,,,MISS
swahili,BABEL_OP2_202_14814_20140205_210842_inLine,1,KW202-00273,nitafute,229.49,229.9500,,,,,MISS
swahili,BABEL_OP2_202_69964_20131012_170534_inLine,1,KW202-00273,nitafute,131.18,131.6300,131.19,131.65,0.142026443909,YES,CORR
swahili,BABEL_OP2_202_73819_20130911_163458_outLine,1,KW202-00273,nitafute,284.18,284.5700,,,,,MISS
swahili,BABEL_OP2_202_48844_20130108_190416_inLine,1,KW202-00273,nitafute,,,297.68,298.06,0.0571803844774,YES,FA
swahili,BABEL_OP2_202_63336_20140129_004138_outLine,1,KW202-00273,nitafute,,,393.83,394.5,0.140749729563,YES,FA
swahili,BABEL_OP2_202_44478_20131011_041636_outLine,1,KW202-00273,nitafute,,,503.49,503.88,0.110352872326,YES,FA
swahili,BABEL_OP2_202_29663_20131208_035816_inLine,1,KW202-00273,nitafute,,,133.27,133.89,0.268695904319,YES,FA
swahili,BABEL_OP2_202_10524_20131009_200043_outLine,1,KW202-00273,nitafute,,,181.72,182.19,0.171324671404,YES,FA
swahili,BABEL_OP2_202_24239_20140206_191516_inLine,1,KW202-00273,nitafute,,,268.82,269.39,0.109669994002,YES,FA
swahili,BABEL_OP2_202_12635_20131101_213218_outLine,1,KW202-00274,uwekwe,172.16,172.5100,,,,,MISS
swahili,BABEL_OP2_202_12635_20131101_213218_outLine,1,KW202-00274,uwekwe,,,19.13,19.53,0.00323075112171,YES,FA
swahili,BABEL_OP2_202_18766_20140218_222017_outLine,1,KW202-00274,uwekwe,,,462.78,463.14,0.00542699600965,YES,FA
swahili,BABEL_OP2_202_68924_20130924_231821_inLine,1,KW202-00274,uwekwe,,,429.6,429.87,0.00436629998966,YES,FA
swahili,BABEL_OP2_202_66822_20130219_225918_outLine,1,KW202-00274,uwekwe,,,323.78,324.01,0.012228384769,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00274,uwekwe,,,107.15,107.36,0.0142611999711,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00274,uwekwe,,,531.03,531.26,0.0107789649599,YES,FA
swahili,BABEL_OP2_202_92740_20130923_235638_outLine,1,KW202-00274,uwekwe,,,565.35,565.67,0.00771965725022,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_inLine,1,KW202-00274,uwekwe,,,339.62,339.86,0.016901742097,YES,FA
swahili,BABEL_OP2_202_75993_20140115_210258_inLine,1,KW202-00274,uwekwe,,,33.03,33.53,0.0139061764168,YES,FA
swahili,BABEL_OP2_202_16249_20131202_232723_inLine,1,KW202-00274,uwekwe,,,259.56,259.79,0.00984681762449,YES,FA
